SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;ADV;SHIF A;A1 VAL;A2 VAL;A3 VAL;
47 ;5:25,50 ;2414 ;1 ;83;27;33;1,409 ;0,0 ;0,0 ;0,0 ;0,0 ;17,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:25,60 ;2339 ;1 ;83;27;34;1,421 ;0,0 ;0,0 ;0,0 ;0,0 ;17,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:25,70 ;2381 ;1 ;83;27;34;1,374 ;0,0 ;0,0 ;0,0 ;0,0 ;17,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:25,80 ;2335 ;1 ;83;27;34;1,237 ;0,0 ;0,0 ;0,0 ;0,0 ;17,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:25,90 ;2423 ;2 ;83;27;34;1,112 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:26,00 ;2277 ;2 ;83;27;34;0,992 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:26,10 ;2001 ;3 ;83;27;35;0,887 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:26,20 ;2289 ;6 ;83;27;36;0,858 ;0,0 ;0,0 ;0,0 ;0,0 ;28,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:26,30 ;2277 ;7 ;83;27;37;0,855 ;0,0 ;0,0 ;0,0 ;0,0 ;30,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:26,40 ;2261 ;7 ;83;27;36;0,819 ;0,0 ;0,0 ;0,0 ;0,0 ;30,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:26,50 ;2290 ;7 ;83;27;37;0,791 ;0,0 ;0,0 ;0,0 ;0,0 ;30,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:26,60 ;2313 ;7 ;83;27;37;0,792 ;0,0 ;0,0 ;0,0 ;0,0 ;30,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:26,70 ;2332 ;6 ;83;27;37;0,802 ;0,0 ;0,0 ;0,0 ;0,0 ;28,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:26,80 ;2437 ;6 ;83;27;36;0,805 ;0,0 ;0,0 ;0,0 ;0,0 ;28,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:26,90 ;2326 ;6 ;83;27;36;0,823 ;0,0 ;0,0 ;0,0 ;0,0 ;28,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:27,00 ;2460 ;6 ;83;27;36;0,851 ;0,0 ;0,0 ;0,0 ;0,0 ;28,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:27,10 ;2416 ;6 ;83;27;36;0,849 ;0,0 ;0,0 ;0,0 ;0,0 ;28,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:27,20 ;2410 ;6 ;83;27;36;0,856 ;0,0 ;0,0 ;0,0 ;0,0 ;28,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:27,30 ;2464 ;6 ;83;27;35;0,849 ;0,0 ;0,0 ;0,0 ;0,0 ;28,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:27,40 ;2434 ;6 ;83;27;36;0,864 ;0,0 ;0,0 ;0,0 ;0,0 ;28,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:27,50 ;2462 ;6 ;83;27;36;0,865 ;0,0 ;0,0 ;0,0 ;0,0 ;28,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:27,60 ;2461 ;6 ;83;27;36;0,859 ;0,0 ;0,0 ;0,0 ;0,0 ;28,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:27,70 ;2508 ;6 ;83;27;35;0,871 ;0,0 ;0,0 ;0,0 ;0,0 ;28,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:27,80 ;2464 ;6 ;83;27;36;0,858 ;0,0 ;0,0 ;0,0 ;0,0 ;28,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:27,90 ;2486 ;6 ;83;27;36;0,857 ;0,0 ;0,0 ;0,0 ;0,0 ;28,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:28,00 ;2693 ;6 ;84;27;35;0,855 ;0,0 ;0,0 ;0,0 ;0,0 ;28,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:28,10 ;2547 ;6 ;83;27;35;0,857 ;0,0 ;0,0 ;0,0 ;0,0 ;28,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:28,20 ;2567 ;6 ;84;27;36;0,862 ;0,0 ;0,0 ;0,0 ;0,0 ;28,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:28,30 ;2687 ;6 ;84;27;35;0,864 ;0,0 ;0,0 ;0,0 ;0,0 ;28,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:28,40 ;2587 ;6 ;84;27;35;0,870 ;0,0 ;0,0 ;0,0 ;0,0 ;28,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:28,50 ;2692 ;6 ;84;27;35;0,858 ;0,0 ;0,0 ;0,0 ;0,0 ;28,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:28,60 ;2633 ;6 ;84;27;35;0,891 ;0,0 ;0,0 ;0,0 ;0,0 ;28,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:28,70 ;2728 ;6 ;84;27;35;0,885 ;0,0 ;0,0 ;0,0 ;0,0 ;28,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:28,80 ;2707 ;4 ;84;27;34;0,888 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:28,90 ;2722 ;4 ;84;27;33;0,896 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:29,00 ;2793 ;4 ;84;27;33;0,885 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:29,10 ;2764 ;4 ;84;27;33;0,900 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:29,20 ;2886 ;4 ;84;27;33;0,890 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:29,30 ;2658 ;4 ;84;27;32;0,880 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:29,40 ;3088 ;4 ;84;27;32;0,873 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:29,50 ;2811 ;4 ;84;27;32;0,882 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:29,60 ;2918 ;4 ;84;27;32;0,890 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:29,70 ;3026 ;4 ;84;27;32;0,897 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:29,80 ;2845 ;4 ;84;27;32;0,896 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:29,90 ;3109 ;4 ;84;27;32;0,906 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:30,00 ;2959 ;4 ;84;27;31;0,903 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:30,10 ;3154 ;4 ;84;26;31;0,930 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:30,20 ;3024 ;4 ;84;26;31;0,917 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:30,30 ;3174 ;4 ;84;26;31;0,917 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:30,40 ;3045 ;4 ;84;26;31;0,896 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:30,50 ;3172 ;4 ;84;26;31;0,912 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:30,60 ;3092 ;4 ;84;26;31;0,882 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:30,70 ;3126 ;4 ;84;26;31;0,859 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:30,80 ;3330 ;4 ;84;26;30;0,866 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:30,90 ;3104 ;4 ;84;26;30;0,834 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:31,00 ;3122 ;4 ;84;26;31;0,846 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:31,10 ;3403 ;4 ;84;26;30;0,830 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:31,20 ;3145 ;4 ;84;26;30;0,797 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:31,30 ;3339 ;4 ;84;26;30;0,803 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:31,40 ;3336 ;4 ;84;26;30;0,827 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:31,50 ;3333 ;4 ;84;26;30;0,845 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:31,60 ;3383 ;4 ;84;26;30;0,860 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:31,70 ;3435 ;4 ;84;26;30;0,871 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:31,80 ;3484 ;4 ;84;26;30;0,868 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:31,90 ;3339 ;4 ;84;26;30;0,861 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:32,00 ;3502 ;4 ;84;26;30;0,843 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:32,10 ;3504 ;4 ;84;26;30;0,817 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:32,20 ;3286 ;4 ;84;26;30;0,822 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:32,30 ;3755 ;4 ;84;26;30;0,802 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:32,40 ;3345 ;4 ;84;26;30;0,807 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:32,50 ;3106 ;4 ;84;26;30;0,783 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:32,60 ;3933 ;4 ;84;26;30;0,783 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:32,70 ;3249 ;3 ;84;26;30;0,781 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:32,80 ;3039 ;3 ;84;26;30;0,765 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:32,90 ;3943 ;3 ;84;26;30;0,769 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:33,00 ;3194 ;3 ;84;26;30;0,821 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:33,10 ;2905 ;2 ;84;26;30;0,768 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:33,20 ;4079 ;10 ;84;26;30;0,784 ;0,0 ;0,0 ;0,0 ;0,0 ;31,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:33,30 ;3380 ;6 ;84;26;30;0,841 ;0,0 ;0,0 ;0,0 ;0,0 ;28,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:33,40 ;3589 ;4 ;84;26;30;0,835 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:33,50 ;3521 ;3 ;84;26;30;0,868 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:33,60 ;3437 ;3 ;84;26;30;0,862 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:33,70 ;3649 ;3 ;84;26;30;0,877 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:33,80 ;3476 ;3 ;84;26;30;0,825 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:33,90 ;3473 ;3 ;84;26;30;0,828 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:34,00 ;3839 ;3 ;84;26;30;0,819 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:34,10 ;3472 ;2 ;84;26;30;0,824 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:34,20 ;3210 ;2 ;84;26;30;0,820 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:34,30 ;3804 ;2 ;84;26;30;0,808 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:34,40 ;3729 ;2 ;84;26;30;0,817 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:34,50 ;3135 ;2 ;84;26;30;0,798 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:34,60 ;3622 ;3 ;84;26;30;0,819 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:34,70 ;4040 ;3 ;84;26;30;0,838 ;0,0 ;0,0 ;0,0 ;0,0 ;23,2 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:34,80 ;3119 ;3 ;84;26;30;0,806 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:34,90 ;3561 ;3 ;84;26;30;0,810 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:35,00 ;4116 ;3 ;84;26;30;0,832 ;0,0 ;0,0 ;0,0 ;0,0 ;24,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:35,10 ;3240 ;3 ;85;26;30;0,848 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:35,20 ;3468 ;3 ;84;26;30;0,836 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:35,30 ;4087 ;3 ;84;26;30;0,863 ;0,0 ;0,0 ;0,0 ;0,0 ;23,9 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:35,40 ;3308 ;3 ;84;26;30;0,830 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:35,50 ;3453 ;3 ;84;26;30;0,841 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:35,60 ;4024 ;3 ;85;26;30;0,853 ;0,0 ;0,0 ;0,0 ;0,0 ;22,8 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:35,70 ;3262 ;3 ;85;26;30;0,821 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:35,80 ;3316 ;3 ;85;26;30;0,835 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:35,90 ;4054 ;3 ;85;26;30;0,827 ;0,0 ;0,0 ;0,0 ;0,0 ;23,3 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:36,00 ;3250 ;3 ;85;26;30;0,832 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:36,10 ;3424 ;3 ;85;26;30;0,787 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:36,20 ;4047 ;3 ;85;26;30;0,805 ;0,0 ;0,0 ;0,0 ;0,0 ;23,2 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:36,30 ;3242 ;3 ;85;26;30;0,821 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:36,40 ;3298 ;3 ;85;26;30;0,813 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:36,50 ;4080 ;3 ;85;26;30;0,833 ;0,0 ;0,0 ;0,0 ;0,0 ;23,9 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:36,60 ;3195 ;3 ;85;26;30;0,833 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:36,70 ;3350 ;3 ;85;26;30;0,804 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:36,80 ;4012 ;3 ;85;26;30;0,827 ;0,0 ;0,0 ;0,0 ;0,0 ;22,6 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:36,90 ;3203 ;2 ;85;26;30;0,832 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:37,00 ;3241 ;2 ;85;26;30;0,857 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:37,10 ;3925 ;3 ;85;26;30;0,851 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:37,20 ;3278 ;2 ;85;26;30;0,863 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:37,30 ;3279 ;2 ;85;26;30;0,862 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:37,40 ;3784 ;2 ;85;26;30;0,904 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:37,50 ;3440 ;2 ;85;26;30;0,876 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:37,60 ;3153 ;2 ;85;26;30;0,864 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:37,70 ;3676 ;3 ;85;26;30;0,909 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:37,80 ;3652 ;3 ;85;26;30;0,923 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:37,90 ;3266 ;3 ;85;26;30;0,865 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:38,00 ;3598 ;4 ;85;26;30;0,894 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:38,10 ;3529 ;4 ;85;26;30;0,862 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:38,20 ;3362 ;4 ;85;26;30;0,850 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:38,30 ;3887 ;4 ;85;26;30;0,844 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:38,40 ;3348 ;2 ;85;26;30;0,852 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:38,50 ;3554 ;2 ;85;26;30;0,833 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:38,60 ;3913 ;2 ;85;26;30;0,852 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:38,70 ;3360 ;2 ;85;26;30;0,857 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:38,80 ;3574 ;2 ;85;26;30;0,834 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:38,90 ;3934 ;2 ;85;26;30;0,869 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:39,00 ;3349 ;2 ;85;26;30;0,836 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:39,10 ;3583 ;2 ;85;26;30;0,843 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:39,20 ;3924 ;2 ;85;26;30;0,884 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:39,30 ;3329 ;2 ;85;26;30;0,873 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:39,40 ;3492 ;2 ;85;26;30;0,869 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:39,50 ;3992 ;2 ;85;26;30;0,871 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:39,60 ;3385 ;2 ;85;26;30;0,827 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:39,70 ;3180 ;2 ;85;26;30;0,844 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:39,80 ;4016 ;2 ;85;26;30;0,837 ;0,0 ;0,0 ;0,0 ;0,0 ;20,2 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:39,90 ;3335 ;2 ;85;26;30;0,859 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:40,00 ;2967 ;2 ;85;26;30;0,813 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:40,10 ;3866 ;2 ;85;26;30;0,827 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:40,20 ;3328 ;2 ;85;26;30;0,818 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:40,30 ;2866 ;2 ;85;26;30;0,810 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:40,40 ;3765 ;2 ;85;26;30;0,829 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:40,50 ;3312 ;2 ;85;26;30;0,855 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:40,60 ;2984 ;2 ;85;26;30;0,824 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:40,70 ;3738 ;2 ;85;26;30;0,847 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:40,80 ;3265 ;2 ;85;26;30;0,879 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:40,90 ;2881 ;2 ;85;26;30;0,833 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:41,00 ;3589 ;2 ;85;26;30;0,857 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:41,10 ;3380 ;2 ;85;26;30;0,909 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:41,20 ;2798 ;2 ;85;26;30;0,861 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:41,30 ;3600 ;4 ;85;26;30;0,910 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:41,40 ;3058 ;2 ;85;26;30;0,933 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
47 ;5:41,50 ;2936 ;2 ;85;26;30;0,890 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
